couple_id,f_age,f_imprace,f_attr,f_sinc,f_intel,f_fun,f_amb,f_like,m_age,m_imprace,m_attr,m_sinc,m_intel,m_fun,m_amb,m_like,int_corr,samerace,match
f473-m486,34.0,1.0,8.0,9.0,9.0,8.0,8.0,7.0,32.0,1.0,5.0,7.0,6.0,4.0,5.0,3.0,0.53,0,0
f473-m487,34.0,1.0,8.0,10.0,10.0,9.0,9.0,7.0,24.0,1.0,5.0,5.0,6.0,5.0,6.0,5.0,0.64,1,0
f473-m488,34.0,1.0,8.0,8.0,8.0,8.0,10.0,8.0,29.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,0.48,1,0
f473-m489,34.0,1.0,9.0,9.0,9.0,8.0,9.0,9.0,28.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,0.07,0,0
f473-m490,34.0,1.0,8.0,8.0,10.0,10.0,9.0,8.0,29.0,6.0,7.0,6.0,8.0,5.0,7.0,5.0,0.91,0,0
f473-m491,34.0,1.0,9.0,9.0,9.0,9.0,10.0,8.0,29.0,3.0,6.0,7.0,6.0,5.0,5.0,5.0,0.23,0,0
f473-m492,34.0,1.0,8.0,10.0,10.0,8.0,9.0,9.0,30.0,1.0,8.0,10.0,10.0,2.0,8.0,8.0,-0.16,0,0
f473-m493,34.0,1.0,7.0,8.0,8.0,8.0,8.0,8.0,20.0,1.0,5.0,10.0,10.0,6.0,7.0,7.0,-0.09,1,0
f473-m494,34.0,1.0,10.0,9.0,10.0,10.0,10.0,10.0,30.0,2.0,8.0,8.0,9.0,6.0,9.0,6.0,0.34,0,0
f473-m495,34.0,1.0,8.0,8.0,10.0,10.0,9.0,8.0,32.0,5.0,5.0,7.0,7.0,4.0,4.0,5.0,0.03,0,0
f474-m481,30.0,1.0,8.0,7.0,8.0,6.0,7.0,6.0,23.0,8.0,7.0,8.0,7.0,4.0,6.0,8.0,0.31,0,0
f474-m482,30.0,1.0,7.0,6.0,8.0,5.0,8.0,7.0,30.0,2.0,7.0,7.0,8.0,6.0,6.0,6.0,0.22,0,0
f474-m483,30.0,1.0,9.0,7.0,9.0,9.0,8.0,9.0,28.0,1.0,8.0,10.0,10.0,10.0,10.0,8.0,0.42,0,0
f474-m485,30.0,1.0,4.0,9.0,8.0,6.0,6.0,6.0,29.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,-0.3,1,0
f474-m486,30.0,1.0,7.0,9.0,9.0,6.0,10.0,7.0,32.0,1.0,9.0,7.0,6.0,9.0,9.0,7.0,0.5,0,1
f474-m487,30.0,1.0,4.0,10.0,9.0,5.0,7.0,7.0,24.0,1.0,7.0,6.0,7.0,7.0,7.0,8.0,-0.21,0,0
f474-m488,30.0,1.0,5.0,8.0,9.0,6.0,8.0,6.0,29.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,0.02,0,0
f474-m489,30.0,1.0,10.0,9.0,9.0,9.0,8.0,9.0,28.0,6.0,8.0,7.0,8.0,8.0,9.0,8.0,-0.07,0,1
f474-m490,30.0,1.0,4.0,5.0,9.0,7.0,8.0,5.0,29.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,-0.04,0,0
f474-m492,30.0,1.0,8.0,7.0,7.0,9.0,7.0,7.0,30.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.32,0,1
f474-m493,30.0,1.0,9.0,8.0,8.0,9.0,8.0,8.0,20.0,1.0,6.0,7.0,10.0,9.0,6.0,9.0,-0.21,0,0
f474-m494,30.0,1.0,9.0,9.0,9.0,9.0,6.0,9.0,30.0,2.0,7.0,7.0,7.0,9.0,8.0,8.0,-0.06,0,1
f474-m495,30.0,1.0,9.0,10.0,8.0,10.0,6.0,8.0,32.0,5.0,7.0,8.0,7.0,7.0,6.0,8.0,-0.04,0,0
f475-m481,27.0,1.0,6.0,8.0,7.0,3.0,3.0,6.0,23.0,8.0,5.0,8.0,7.0,7.0,8.0,7.0,0.66,0,0
f475-m483,27.0,1.0,6.0,3.0,8.0,6.0,5.0,5.0,28.0,1.0,7.0,10.0,8.0,9.0,7.0,6.0,0.56,0,0
f475-m485,27.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,29.0,4.0,9.0,10.0,10.0,10.0,10.0,9.0,0.22,0,0
f475-m486,27.0,1.0,5.0,6.0,7.0,5.0,5.0,5.0,32.0,1.0,5.0,7.0,6.0,5.0,7.0,7.0,0.58,1,0
f475-m488,27.0,1.0,4.0,4.0,6.0,4.0,4.0,5.0,29.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.61,0,0
f475-m490,27.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,29.0,6.0,10.0,9.0,7.0,7.0,7.0,9.0,0.53,0,0
f475-m491,27.0,1.0,8.0,5.0,7.0,7.0,7.0,5.0,29.0,3.0,5.0,6.0,5.0,5.0,5.0,5.0,0.3,1,0
f475-m492,27.0,1.0,6.0,4.0,5.0,5.0,6.0,5.0,30.0,1.0,10.0,8.0,10.0,8.0,2.0,3.0,0.09,0,1
f475-m493,27.0,1.0,8.0,5.0,7.0,7.0,7.0,7.0,20.0,1.0,7.0,9.0,10.0,10.0,10.0,9.0,0.11,0,0
f475-m494,27.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,30.0,2.0,6.0,6.0,8.0,5.0,7.0,5.0,0.5,0,0
f475-m495,27.0,1.0,4.0,3.0,4.0,5.0,3.0,4.0,32.0,5.0,7.0,7.0,7.0,7.0,5.0,6.0,0.09,0,0
f476-m481,25.0,1.0,7.0,4.0,5.0,3.0,4.0,4.0,23.0,8.0,5.0,5.0,5.0,5.0,5.0,3.0,0.41,1,0
f476-m482,25.0,1.0,6.0,7.0,7.0,6.0,8.0,6.0,30.0,2.0,6.0,6.0,7.0,6.0,6.0,6.0,0.08,1,0
f476-m483,25.0,1.0,4.0,4.0,4.0,7.0,5.0,5.0,28.0,1.0,8.0,10.0,8.0,9.0,7.0,6.0,0.38,1,0
f476-m485,25.0,1.0,7.0,8.0,8.0,8.0,5.0,8.0,29.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,-0.15,0,1
f476-m486,25.0,1.0,8.0,8.0,8.0,7.0,8.0,5.0,32.0,1.0,8.0,8.0,7.0,6.0,7.0,7.0,0.47,0,0
f476-m487,25.0,1.0,4.0,6.0,9.0,2.0,3.0,3.0,24.0,1.0,7.0,8.0,5.0,5.0,6.0,3.0,0.03,0,0
f476-m489,25.0,1.0,7.0,6.0,6.0,5.0,5.0,5.0,28.0,6.0,5.0,7.0,5.0,5.0,5.0,5.0,0.06,1,0
f476-m491,25.0,1.0,9.0,5.0,7.0,8.0,6.0,6.0,29.0,3.0,5.0,6.0,6.0,7.0,6.0,5.0,0.6,0,0
f476-m492,25.0,1.0,8.0,6.0,7.0,7.0,5.0,7.0,30.0,1.0,7.0,10.0,10.0,10.0,10.0,10.0,0.27,0,0
f476-m494,25.0,1.0,5.0,4.0,6.0,4.0,4.0,4.0,30.0,2.0,7.0,10.0,7.0,7.0,6.0,7.0,0.12,1,0
f476-m495,25.0,1.0,4.0,3.0,5.0,7.0,3.0,3.0,32.0,5.0,7.0,7.0,7.0,5.0,4.0,6.0,-0.08,0,0
f477-m481,27.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,23.0,8.0,6.0,8.0,8.0,5.0,5.0,5.0,0.35,0,0
f477-m482,27.0,5.0,6.0,6.0,7.0,8.0,7.0,6.0,30.0,2.0,5.0,6.0,8.0,5.0,6.0,6.0,0.51,0,0
f477-m483,27.0,5.0,7.0,7.0,7.0,8.0,7.0,6.0,28.0,1.0,9.0,10.0,10.0,9.0,8.0,7.0,0.51,0,0
f477-m486,27.0,5.0,6.0,6.0,8.0,5.0,7.0,6.0,32.0,1.0,4.0,6.0,7.0,7.0,6.0,6.0,0.66,1,0
f477-m488,27.0,5.0,6.0,6.0,8.0,7.0,9.0,6.0,29.0,1.0,5.0,5.0,5.0,5.0,5.0,9.0,-0.02,0,0
f477-m489,27.0,5.0,7.0,6.0,8.0,8.0,7.0,7.0,28.0,6.0,5.0,7.0,10.0,6.0,9.0,5.0,0.12,0,0
f477-m490,27.0,5.0,6.0,8.0,8.0,8.0,7.0,7.0,29.0,6.0,10.0,9.0,9.0,6.0,7.0,7.0,0.12,0,0
f477-m491,27.0,5.0,9.0,7.0,8.0,8.0,8.0,7.0,29.0,3.0,5.0,5.0,5.0,5.0,5.0,7.0,0.59,1,0
f477-m492,27.0,5.0,8.0,7.0,8.0,8.0,8.0,8.0,30.0,1.0,5.0,10.0,10.0,5.0,5.0,8.0,0.32,0,0
f477-m493,27.0,5.0,8.0,6.0,6.0,7.0,7.0,7.0,20.0,1.0,6.0,10.0,10.0,8.0,7.0,7.0,0.0,0,0
f477-m494,27.0,5.0,7.0,6.0,7.0,7.0,7.0,6.0,30.0,2.0,6.0,8.0,8.0,7.0,7.0,5.0,0.29,0,0
f477-m495,27.0,5.0,6.0,7.0,8.0,8.0,7.0,6.0,32.0,5.0,7.0,7.0,6.0,6.0,6.0,6.0,0.29,0,0
f478-m481,26.0,4.0,7.0,8.0,8.0,7.0,7.0,7.0,23.0,8.0,6.0,8.0,7.0,8.0,7.0,8.0,0.4,1,0
f478-m482,26.0,4.0,7.0,6.0,6.0,6.0,9.0,5.0,30.0,2.0,5.0,6.0,7.0,5.0,8.0,5.0,0.38,1,0
f478-m483,26.0,4.0,8.0,7.0,7.0,7.0,7.0,7.0,28.0,1.0,9.0,10.0,10.0,9.0,9.0,9.0,0.61,1,0
f478-m484,26.0,4.0,7.0,9.0,9.0,5.0,7.0,6.0,31.0,1.0,10.0,9.0,10.0,7.0,10.0,9.0,0.65,0,0
f478-m485,26.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,29.0,4.0,10.0,10.0,9.0,10.0,10.0,9.0,0.14,0,0
f478-m486,26.0,4.0,8.0,9.0,8.0,6.0,7.0,6.0,32.0,1.0,8.0,8.0,8.0,8.0,8.0,9.0,0.37,0,0
f478-m487,26.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,24.0,1.0,6.0,5.0,8.0,6.0,7.0,7.0,0.04,0,0
f478-m489,26.0,4.0,8.0,7.0,7.0,7.0,7.0,7.0,28.0,6.0,8.0,7.0,8.0,7.0,8.0,8.0,-0.07,1,1
f478-m491,26.0,4.0,9.0,8.0,9.0,9.0,9.0,9.0,29.0,3.0,7.0,7.0,8.0,7.0,7.0,5.0,0.3,0,1
f478-m492,26.0,4.0,9.0,9.0,9.0,9.0,8.0,9.0,30.0,1.0,10.0,8.0,7.0,10.0,10.0,7.0,0.35,0,0
f478-m493,26.0,4.0,9.0,9.0,9.0,9.0,10.0,9.0,20.0,1.0,8.0,10.0,10.0,9.0,10.0,9.0,-0.05,0,0
f478-m494,26.0,4.0,5.0,8.0,9.0,8.0,8.0,8.0,30.0,2.0,7.0,6.0,8.0,6.0,8.0,7.0,0.3,1,0
f478-m495,26.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,32.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,0.07,0,0
f479-m481,27.0,3.0,6.0,8.0,6.0,4.0,5.0,6.0,23.0,8.0,8.0,6.0,7.0,7.0,7.0,7.0,0.23,1,0
f479-m482,27.0,3.0,5.0,8.0,8.0,6.0,8.0,7.0,30.0,2.0,6.0,7.0,7.0,5.0,6.0,6.0,0.44,1,0
f479-m483,27.0,3.0,3.0,6.0,7.0,5.0,4.0,3.0,28.0,1.0,9.0,10.0,10.0,10.0,8.0,8.0,0.47,1,0
f479-m485,27.0,3.0,1.0,5.0,4.0,1.0,3.0,2.0,29.0,4.0,9.0,10.0,10.0,10.0,10.0,9.0,-0.08,0,0
f479-m486,27.0,3.0,3.0,8.0,9.0,6.0,9.0,5.0,32.0,1.0,9.0,7.0,8.0,7.0,7.0,7.0,0.37,0,0
f479-m487,27.0,3.0,2.0,9.0,8.0,2.0,4.0,4.0,24.0,1.0,8.0,6.0,7.0,7.0,5.0,7.0,-0.29,0,0
f479-m488,27.0,3.0,4.0,6.0,8.0,4.0,9.0,3.0,29.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,-0.03,0,0
f479-m489,27.0,3.0,5.0,8.0,8.0,7.0,9.0,6.0,28.0,6.0,6.0,7.0,8.0,5.0,8.0,7.0,-0.07,1,0
f479-m490,27.0,3.0,2.0,8.0,7.0,5.0,5.0,2.0,29.0,6.0,8.0,6.0,6.0,6.0,7.0,5.0,-0.09,1,0
f479-m491,27.0,3.0,7.0,6.0,8.0,7.0,9.0,7.0,29.0,3.0,6.0,6.0,7.0,6.0,6.0,5.0,0.45,0,0
f479-m492,27.0,3.0,4.0,7.0,8.0,4.0,5.0,5.0,30.0,1.0,7.0,8.0,10.0,1.0,10.0,7.0,0.54,0,0
f479-m493,27.0,3.0,7.0,6.0,7.0,7.0,9.0,6.0,20.0,1.0,7.0,9.0,10.0,9.0,8.0,8.0,0.16,0,0
f479-m494,27.0,3.0,3.0,8.0,7.0,5.0,7.0,5.0,30.0,2.0,7.0,7.0,7.0,7.0,7.0,6.0,0.27,1,0
f479-m495,27.0,3.0,2.0,6.0,5.0,6.0,4.0,2.0,32.0,5.0,7.0,6.0,7.0,5.0,7.0,6.0,0.07,0,0
f480-m481,26.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,23.0,8.0,7.0,6.0,6.0,6.0,5.0,7.0,0.45,1,0
f480-m486,26.0,4.0,4.0,10.0,9.0,8.0,9.0,6.0,32.0,1.0,6.0,8.0,9.0,6.0,7.0,7.0,0.55,0,0
f480-m487,26.0,4.0,2.0,3.0,5.0,1.0,2.0,4.0,24.0,1.0,5.0,4.0,5.0,5.0,4.0,4.0,-0.07,0,0
f480-m488,26.0,4.0,7.0,9.0,9.0,8.0,8.0,7.0,29.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.11,0,1
f480-m489,26.0,4.0,9.0,8.0,8.0,7.0,7.0,8.0,28.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,0.08,1,1
f480-m490,26.0,4.0,3.0,8.0,6.0,6.0,6.0,6.0,29.0,6.0,9.0,10.0,9.0,7.0,7.0,9.0,0.19,1,0
f496-m503,23.0,1.0,2.0,4.0,8.0,5.0,8.0,5.0,25.0,1.0,8.0,8.0,10.0,6.0,5.0,9.0,0.24,0,0
f496-m504,23.0,1.0,6.0,7.0,8.0,7.0,9.0,6.0,23.0,1.0,8.0,10.0,10.0,8.0,7.0,8.0,0.31,0,0
f496-m508,23.0,1.0,5.0,5.0,7.0,6.0,7.0,3.0,36.0,1.0,6.0,7.0,6.0,6.0,6.0,7.0,0.13,1,0
f497-m502,24.0,5.0,6.0,9.0,8.0,8.0,10.0,8.0,26.0,1.0,9.0,8.0,8.0,8.0,8.0,9.0,-0.36,0,0
f497-m503,24.0,5.0,3.0,6.0,4.0,4.0,4.0,4.0,25.0,1.0,5.0,6.0,6.0,7.0,6.0,5.0,0.67,1,0
f497-m504,24.0,5.0,8.0,7.0,7.0,7.0,6.0,7.0,23.0,1.0,7.0,7.0,7.0,7.0,7.0,6.0,0.48,1,0
f497-m505,24.0,5.0,6.0,8.0,7.0,6.0,6.0,5.0,27.0,1.0,7.0,9.0,8.0,7.0,8.0,7.0,0.53,0,0
f497-m506,24.0,5.0,4.0,6.0,6.0,2.0,5.0,6.0,24.0,5.0,6.0,5.0,5.0,6.0,4.0,5.0,0.14,0,0
f497-m507,24.0,5.0,6.0,7.0,7.0,5.0,6.0,7.0,24.0,1.0,4.0,7.0,9.0,5.0,8.0,6.0,-0.06,0,0
f497-m508,24.0,5.0,7.0,6.0,5.0,5.0,6.0,6.0,36.0,1.0,7.0,8.0,8.0,8.0,8.0,7.0,-0.19,0,0
f498-m503,25.0,9.0,1.0,1.0,10.0,1.0,9.0,3.0,25.0,1.0,7.0,8.0,8.0,7.0,6.0,8.0,0.14,1,0
f498-m504,25.0,9.0,8.0,5.0,9.0,4.0,9.0,5.0,23.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,0.41,1,0
f498-m505,25.0,9.0,8.0,10.0,9.0,4.0,8.0,5.0,27.0,1.0,8.0,9.0,9.0,8.0,9.0,8.0,-0.16,0,0
f498-m506,25.0,9.0,5.0,8.0,10.0,3.0,8.0,3.0,24.0,5.0,6.0,6.0,7.0,4.0,4.0,2.0,-0.04,0,0
f498-m507,25.0,9.0,3.0,10.0,9.0,7.0,8.0,7.0,24.0,1.0,7.0,8.0,9.0,6.0,8.0,7.0,-0.35,0,0
f498-m508,25.0,9.0,3.0,4.0,7.0,3.0,8.0,1.0,36.0,1.0,6.0,8.0,8.0,7.0,8.0,7.0,0.25,0,0
f499-m502,26.0,1.0,1.0,10.0,9.0,10.0,6.0,7.0,26.0,1.0,7.0,7.0,9.0,7.0,8.0,7.0,-0.46,0,0
f499-m503,26.0,1.0,1.0,10.0,10.0,7.0,10.0,7.0,25.0,1.0,7.0,8.0,8.0,7.0,6.0,8.0,0.65,1,0
f499-m504,26.0,1.0,5.0,10.0,9.0,8.0,5.0,6.0,23.0,1.0,5.0,8.0,7.0,6.0,8.0,6.0,0.59,1,1
f499-m505,26.0,1.0,5.0,5.0,4.0,2.0,8.0,5.0,27.0,1.0,5.0,8.0,9.0,6.0,8.0,7.0,0.07,0,0
f499-m506,26.0,1.0,1.0,9.0,8.0,1.0,10.0,1.0,24.0,5.0,4.0,5.0,6.0,4.0,5.0,3.0,0.24,0,0
f499-m507,26.0,1.0,6.0,9.0,9.0,10.0,6.0,7.0,24.0,1.0,6.0,9.0,9.0,8.0,5.0,8.0,-0.1,0,0
f499-m508,26.0,1.0,6.0,8.0,10.0,8.0,6.0,7.0,36.0,1.0,6.0,9.0,8.0,7.0,8.0,7.0,-0.06,0,1
f500-m503,25.0,7.0,2.0,5.0,7.0,7.0,6.0,4.0,25.0,1.0,7.0,8.0,7.0,6.0,6.0,8.0,0.48,0,0
f500-m504,25.0,7.0,4.0,5.0,5.0,4.0,5.0,4.0,23.0,1.0,6.0,6.0,6.0,6.0,6.0,4.0,0.47,0,0
f500-m505,25.0,7.0,6.0,5.0,8.0,5.0,8.0,5.0,27.0,1.0,5.0,9.0,9.0,8.0,8.0,7.0,0.18,0,0
f500-m506,25.0,7.0,5.0,5.0,8.0,5.0,9.0,6.0,24.0,5.0,6.0,8.0,7.0,6.0,8.0,5.0,0.26,0,0
f500-m507,25.0,7.0,8.0,7.0,8.0,8.0,7.0,6.0,24.0,1.0,7.0,9.0,9.0,7.0,9.0,8.0,0.05,0,1
f500-m508,25.0,7.0,7.0,4.0,5.0,4.0,5.0,4.0,36.0,1.0,5.0,9.0,9.0,7.0,8.0,7.0,0.11,0,0
f501-m503,26.0,7.0,5.0,8.0,8.0,7.0,7.0,6.0,25.0,1.0,6.0,8.0,5.0,6.0,5.0,7.0,0.72,1,0
f501-m504,26.0,7.0,8.0,8.0,7.0,8.0,7.0,9.0,23.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,0.61,1,1
f501-m505,26.0,7.0,7.0,8.0,8.0,8.0,6.0,6.0,27.0,1.0,6.0,8.0,8.0,8.0,8.0,7.0,0.63,0,0
f501-m506,26.0,7.0,8.0,7.0,7.0,5.0,7.0,5.0,24.0,5.0,6.0,6.0,6.0,6.0,5.0,3.0,0.47,0,0
f501-m507,26.0,7.0,7.0,7.0,6.0,8.0,7.0,8.0,24.0,1.0,7.0,8.0,8.0,9.0,9.0,7.0,0.31,0,0
f501-m508,26.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,36.0,1.0,7.0,9.0,8.0,8.0,8.0,7.0,-0.13,0,0
f509-m531,28.0,2.0,2.0,8.0,6.0,5.0,4.0,3.0,25.0,5.0,7.0,10.0,10.0,10.0,10.0,7.0,-0.12,1,0
f509-m534,28.0,2.0,8.0,5.0,7.0,6.0,7.0,5.0,24.0,1.0,6.0,5.0,4.0,6.0,6.0,6.0,0.11,0,0
f509-m535,28.0,2.0,3.0,7.0,6.0,6.0,5.0,5.0,23.0,5.0,6.0,8.0,8.0,6.0,7.0,7.0,0.39,0,1
f509-m536,28.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,29.0,1.0,6.0,7.0,6.0,4.0,8.0,6.0,0.84,0,0
f509-m537,28.0,2.0,5.0,4.0,5.0,6.0,6.0,6.0,22.0,7.0,7.0,8.0,9.0,8.0,8.0,7.0,0.67,1,1
f509-m538,28.0,2.0,6.0,5.0,6.0,7.0,7.0,5.0,32.0,1.0,7.0,7.0,9.0,8.0,7.0,8.0,0.36,0,1
f509-m539,28.0,2.0,2.0,6.0,3.0,6.0,5.0,3.0,22.0,6.0,1.0,6.0,5.0,5.0,4.0,5.0,0.58,0,0
f509-m540,28.0,2.0,5.0,8.0,7.0,5.0,3.0,5.0,24.0,5.0,6.0,7.0,6.0,5.0,3.0,5.0,0.1,0,0
f509-m542,28.0,2.0,5.0,6.0,5.0,5.0,5.0,2.0,23.0,7.0,2.0,4.0,6.0,4.0,9.0,6.0,0.43,1,0
f509-m544,28.0,2.0,3.0,7.0,6.0,5.0,5.0,5.0,23.0,3.0,6.0,8.0,7.0,6.0,7.0,7.0,-0.04,1,0
f509-m545,28.0,2.0,7.0,5.0,6.0,5.0,5.0,6.0,24.0,7.0,4.0,8.0,7.0,5.0,8.0,7.0,0.03,0,0
f509-m546,28.0,2.0,7.0,3.0,6.0,7.0,6.0,7.0,30.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,0.52,0,1
f509-m547,28.0,2.0,5.0,4.0,7.0,6.0,7.0,5.0,30.0,1.0,5.0,6.0,7.0,5.0,7.0,6.0,0.58,0,0
f509-m548,28.0,2.0,8.0,5.0,8.0,6.0,8.0,5.0,30.0,8.0,5.0,5.0,7.0,7.0,7.0,6.0,0.23,0,1
f509-m549,28.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,28.0,2.0,1.0,6.0,6.0,4.0,6.0,3.0,0.43,0,0
f509-m550,28.0,2.0,6.0,4.0,6.0,6.0,7.0,5.0,30.0,5.0,7.0,6.0,7.0,5.0,7.0,5.0,0.65,0,0
f509-m551,28.0,2.0,5.0,5.0,6.0,3.0,5.0,4.0,27.0,2.0,5.0,7.0,8.0,7.0,8.0,7.0,0.62,0,0
f510-m531,26.0,3.0,6.0,9.0,10.0,8.0,6.0,7.0,25.0,5.0,10.0,5.0,5.0,5.0,7.0,1.0,0.17,0,0
f510-m532,26.0,3.0,2.0,8.0,6.0,2.0,3.0,3.0,26.0,8.0,6.0,7.0,7.0,7.0,5.0,6.0,0.04,0,0
f510-m533,26.0,3.0,9.0,10.0,8.0,9.0,7.0,9.0,26.0,1.0,9.0,9.0,10.0,9.0,9.0,10.0,0.69,0,1
f510-m534,26.0,3.0,6.0,7.0,9.0,4.0,4.0,5.0,24.0,1.0,8.0,9.0,8.0,9.0,8.0,8.0,0.5,0,0
f510-m535,26.0,3.0,8.0,7.0,6.0,7.0,6.0,7.0,23.0,5.0,8.0,7.0,7.0,8.0,6.0,6.0,0.24,0,0
f510-m536,26.0,3.0,9.0,7.0,9.0,9.0,7.0,8.0,29.0,1.0,10.0,8.0,9.0,9.0,9.0,9.0,0.36,0,1
f510-m539,26.0,3.0,7.0,6.0,7.0,7.0,7.0,5.0,22.0,6.0,8.0,6.0,6.0,5.0,4.0,7.0,0.13,0,0
f510-m540,26.0,3.0,8.0,10.0,10.0,10.0,6.0,8.0,24.0,5.0,8.0,10.0,8.0,9.0,8.0,8.0,0.36,0,1
f510-m541,26.0,3.0,6.0,8.0,8.0,4.0,5.0,5.0,23.0,2.0,8.0,9.0,10.0,5.0,6.0,8.0,-0.32,0,0
f510-m542,26.0,3.0,5.0,6.0,6.0,5.0,7.0,4.0,23.0,7.0,6.0,7.0,10.0,7.0,6.0,7.0,-0.14,0,0
f510-m543,26.0,3.0,7.0,9.0,7.0,7.0,6.0,5.0,24.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,-0.07,0,0
f510-m544,26.0,3.0,6.0,7.0,7.0,4.0,7.0,5.0,23.0,3.0,7.0,7.0,7.0,6.0,6.0,6.0,-0.18,0,0
f510-m546,26.0,3.0,10.0,9.0,8.0,8.0,7.0,8.0,30.0,3.0,8.0,8.0,8.0,8.0,6.0,7.0,-0.04,0,1
f510-m547,26.0,3.0,6.0,5.0,6.0,4.0,6.0,4.0,30.0,1.0,6.0,6.0,6.0,6.0,3.0,6.0,0.15,0,0
f510-m548,26.0,3.0,8.0,8.0,7.0,5.0,6.0,6.0,30.0,8.0,7.0,7.0,8.0,6.0,5.0,7.0,0.07,0,0
f510-m550,26.0,3.0,2.0,3.0,4.0,3.0,6.0,3.0,30.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,0.43,0,0
f510-m551,26.0,3.0,6.0,5.0,5.0,5.0,8.0,4.0,27.0,2.0,10.0,9.0,9.0,7.0,7.0,8.0,0.33,0,0
f511-m531,23.0,2.0,6.0,5.0,7.0,7.0,5.0,6.0,25.0,5.0,5.0,10.0,10.0,8.0,10.0,5.0,0.26,1,0
f511-m532,23.0,2.0,5.0,3.0,6.0,5.0,2.0,4.0,26.0,8.0,7.0,6.0,7.0,6.0,5.0,7.0,-0.45,1,0
f511-m534,23.0,2.0,5.0,5.0,8.0,7.0,6.0,7.0,24.0,1.0,8.0,9.0,8.0,8.0,9.0,8.0,0.28,0,1
f511-m535,23.0,2.0,6.0,4.0,6.0,6.0,5.0,6.0,23.0,5.0,7.0,7.0,8.0,7.0,6.0,6.0,0.24,0,1
f511-m536,23.0,2.0,7.0,6.0,6.0,7.0,6.0,7.0,29.0,1.0,9.0,7.0,8.0,4.0,8.0,4.0,0.52,0,0
f511-m537,23.0,2.0,4.0,4.0,7.0,5.0,3.0,5.0,22.0,7.0,5.0,7.0,8.0,4.0,6.0,5.0,0.36,1,0
f511-m538,23.0,2.0,4.0,3.0,5.0,4.0,2.0,4.0,32.0,1.0,5.0,7.0,7.0,5.0,6.0,5.0,0.02,0,0
f511-m539,23.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,22.0,6.0,4.0,8.0,10.0,4.0,10.0,7.0,0.02,0,0
f511-m540,23.0,2.0,3.0,5.0,5.0,5.0,3.0,4.0,24.0,5.0,7.0,8.0,7.0,7.0,5.0,7.0,0.52,0,0
f511-m541,23.0,2.0,4.0,2.0,6.0,5.0,2.0,5.0,23.0,2.0,5.0,7.0,10.0,5.0,10.0,3.0,-0.05,1,0
f511-m542,23.0,2.0,4.0,4.0,5.0,4.0,2.0,3.0,23.0,7.0,4.0,5.0,8.0,6.0,7.0,6.0,-0.03,1,1
f511-m543,23.0,2.0,3.0,3.0,6.0,6.0,4.0,5.0,24.0,9.0,6.0,8.0,8.0,6.0,8.0,8.0,-0.33,1,0
f511-m544,23.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,23.0,3.0,8.0,8.0,5.0,7.0,6.0,7.0,-0.12,1,0
f511-m546,23.0,2.0,6.0,6.0,6.0,7.0,3.0,6.0,30.0,3.0,6.0,6.0,7.0,5.0,6.0,5.0,-0.05,0,0
f511-m547,23.0,2.0,7.0,7.0,6.0,7.0,3.0,7.0,30.0,1.0,4.0,7.0,6.0,4.0,2.0,5.0,0.37,0,0
f511-m548,23.0,2.0,5.0,3.0,5.0,5.0,2.0,4.0,30.0,8.0,9.0,9.0,9.0,5.0,8.0,7.0,-0.2,0,1
f511-m549,23.0,2.0,4.0,5.0,5.0,5.0,3.0,5.0,28.0,2.0,6.0,8.0,6.0,5.0,8.0,4.0,0.17,0,0
f511-m550,23.0,2.0,6.0,6.0,7.0,5.0,5.0,4.0,30.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,0.48,0,0
